subspecies,health,pollen_carrying,caste,file_path
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_621.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_635.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_594.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_580.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_796.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_782.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_769.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_755.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_741.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_740.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_754.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_768.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_783.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_797.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_634.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_620.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_813.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_807.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_811.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_805.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_839.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_781.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_795.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_742.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_756.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_757.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_743.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_794.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_780.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_838.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_804.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_810.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_693.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_687.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_877.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_863.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_888.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_903.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_917.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_724.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_730.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_718.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_719.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_731.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_725.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_916.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_902.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_889.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_862.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_876.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_848.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_860.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_874.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_928.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_914.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_900.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_901.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_915.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_929.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_861.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_849.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_865.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_871.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_859.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_911.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_905.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_939.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_938.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_904.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_910.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_899.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_906.png
Russian honey bee,healthy,False,worker,Data\bee_imgs\032_912.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_362.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_404.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_410.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_376.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_438.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_389.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_160.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_174.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_148.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_014.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_000.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_028.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_216.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_202.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_203.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_217.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_029.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_001.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_015.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_149.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_175.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_161.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_388.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_439.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_411.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_377.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_363.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_405.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_375.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_413.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_407.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_361.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_349.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_177.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_163.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_188.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_003.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_017.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_201.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_215.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_229.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_228.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_214.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_200.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_016.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_002.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_189.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_162.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_176.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_348.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_406.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_360.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_374.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_412.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_358.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_416.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_370.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_364.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_402.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_172.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_166.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_199.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_006.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_012.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_238.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_204.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_210.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_211.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_205.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_239.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_013.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_007.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_198.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_167.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_173.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_365.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_403.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_417.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_371.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_359.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_429.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_401.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_367.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_373.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_415.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_398.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_159.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_165.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_171.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_039.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_011.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_005.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_213.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_207.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_206.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_212.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_004.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_010.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_038.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_170.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_164.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_158.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_399.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_372.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_414.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_400.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_366.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_428.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_467.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_301.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_315.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_329.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_103.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_117.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_077.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_063.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_088.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_275.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_261.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_249.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_248.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_260.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_274.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_089.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_062.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_076.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_116.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_102.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_328.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_314.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_472.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_466.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_300.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_470.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_316.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_302.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_464.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_458.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_114.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_100.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_128.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_060.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_074.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_048.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_262.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_276.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_289.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_288.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_277.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_263.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_049.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_075.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_061.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_129.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_101.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_115.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_459.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_303.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_465.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_471.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_317.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_449.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_313.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_461.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_307.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_139.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_111.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_105.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_059.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_065.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_071.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_267.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_273.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_298.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_299.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_272.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_266.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_070.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_064.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_058.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_104.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_110.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_138.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_460.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_306.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_312.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_448.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_338.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_304.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_462.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_310.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_106.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_112.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_072.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_066.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_099.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_258.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_270.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_264.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_265.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_271.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_259.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_098.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_067.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_073.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_113.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_107.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_311.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_305.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_463.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_339.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_446.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_320.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_334.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_452.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_308.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_122.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_136.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_056.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_042.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_095.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_081.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_254.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_240.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_268.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_297.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_283.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_282.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_296.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_269.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_241.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_255.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_080.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_094.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_043.png
1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker,Data\bee_imgs\038_057.png
